ID;JOINT;CIRCUIT;PRINCIPAL;DB;EMETTEUR;DEMI_PAS
11892;6078;7442;True;True;True;40
11893;6078;7443;True;True;True;30
11894;6079;7443;True;True;True;30
11895;6077;7444;True;True;True;40
11896;6080;7444;True;True;True;40
11897;6079;7445;True;True;True;40
11898;6081;7445;True;True;True;40
11899;6080;7446;True;True;True;30
11900;6082;7446;True;True;True;30
11901;6081;7447;True;True;True;30
11902;6083;7447;True;False;True;30
11903;6083;7448;True;False;True;40
11904;6084;7448;True;False;True;40
11905;6084;7449;True;False;True;30
11906;6085;7449;True;False;True;30
11907;6082;7450;True;True;True;40
11908;6086;7450;True;True;True;40
11909;6085;7451;True;False;True;40
11910;6087;7451;True;False;True;40
11911;6086;7452;True;True;True;30
11912;6088;7452;True;True;True;30
11913;6087;7453;True;False;True;30
11914;6089;7453;True;False;True;30
11915;6089;7454;True;False;True;40
11916;6090;7454;True;True;True;40
11917;6090;7455;True;True;True;90
11918;6091;7455;True;True;True;90
11919;6088;7456;True;True;True;40
11920;6092;7456;True;False;True;40
11921;6091;7457;True;True;True;40
11922;6093;7457;True;False;True;40
11923;6092;7458;True;False;True;30
11924;6094;7458;True;False;True;30
11925;6093;7459;True;False;True;30
11926;6095;7459;True;True;True;30
11927;6094;7460;True;False;False;0
11928;6096;7460;True;False;False;0
11929;6095;7461;True;False;False;0
11930;6097;7461;True;False;False;0
11931;6099;7462;True;False;True;30
11932;6098;7462;True;False;True;30
11933;6100;7463;True;False;True;40
11934;6099;7463;True;False;True;40
11935;6101;7464;True;False;True;30
11936;6100;7464;True;False;True;30
11937;6102;7465;True;True;True;40
11938;6101;7465;True;False;True;40
11939;6098;7466;True;False;True;40
11940;5939;7466;True;False;True;40
11941;4257;3048;True;False;True;45
11942;340;3048;True;True;False;45
11943;5961;3050;True;False;True;40
11944;4280;3050;False;False;True;80
11945;4283;3050;False;False;True;80
11946;4283;7297;False;False;True;60
11947;4312;7360;False;True;True;0
11948;4560;7367;False;True;True;0
11949;4312;3051;True;True;True;4967
11950;4313;3051;True;True;True;49.67
11951;5862;7470;True;False;False;40
11952;6104;7470;True;False;False;40
11953;6106;7471;True;True;True;30
11954;6105;7471;True;False;True;30
11955;6107;7472;True;True;True;54
11956;6106;7472;True;True;True;54
11957;6108;7473;True;True;True;30
11958;6107;7473;True;True;True;30
11959;6109;7474;True;True;True;40
11960;6108;7474;True;True;True;40
11961;6110;7475;True;False;True;0
11962;6109;7475;True;False;False;0
11963;6111;7476;True;False;False;0
11964;6110;7476;True;False;False;0
11965;6113;7477;True;True;True;30
11966;6112;7477;True;False;True;30
11967;6114;7478;True;True;True;40
11968;6113;7478;True;True;True;40
11969;6115;7479;True;True;True;30
11970;6114;7479;True;True;True;30
11971;6116;7480;True;True;True;59
11972;6115;7480;True;True;True;59
11973;6119;7481;True;False;True;40
11974;6118;7481;True;False;False;40
11975;6120;7482;True;False;True;30
11976;6119;7482;True;False;False;30
11977;6121;7483;True;False;True;40
11978;6120;7483;True;False;False;40
11979;6122;7484;True;False;True;0
11980;6121;7484;True;False;False;0
11981;6124;7485;True;False;False;30
11982;6123;7485;True;False;True;30
11983;6125;7486;True;False;False;36
11984;6124;7486;True;False;True;36
11985;6103;7487;True;True;True;30
11986;5906;7487;True;True;True;30
11987;5875;7488;True;False;True;40
11988;6103;7488;True;True;True;40
11989;6104;7489;True;False;False;30
11990;6126;7489;True;False;False;30
11991;6126;7490;True;False;False;40
11992;6127;7490;True;True;True;40
11993;6127;7491;True;True;True;30
11994;6102;7491;True;True;True;30
11995;476;7492;True;True;True;70
11996;475;7492;True;True;True;70
11997;475;7493;True;True;True;51.5
11998;332;7493;True;False;True;51.5
11999;329;7493;False;False;False;0
12000;330;7494;True;False;True;83
12001;6128;7494;True;False;True;83
12002;6128;7495;True;False;True;55.5
12003;338;7495;True;True;True;55.5
12004;6129;7496;False;True;True;0
12005;2536;7496;True;True;False;0
12006;2112;7496;True;False;False;0
12007;1573;7497;True;False;False;40
12008;1574;7497;True;False;False;40
12009;6129;7498;True;True;True;83
12010;6130;7498;True;False;True;83
12011;6130;7499;True;False;False;0
12012;6132;7499;True;False;True;0
12013;6132;7500;True;False;False;0
12014;6131;7500;True;False;True;0
12015;6131;7501;True;False;False;0
12016;6133;7501;True;False;False;0
12017;4313;3052;True;True;True;59
12018;4314;3052;True;True;True;59
12019;4314;3053;True;True;True;49.33
12020;4560;3053;True;True;True;49.33
12021;4593;7359;False;False;True;0
12022;4593;7360;False;False;True;0
12023;4656;7367;False;False;True;0
12024;4656;7368;False;False;True;0
12025;4661;7306;False;False;True;0
12026;4661;7278;False;False;True;0
12027;4730;7276;False;False;True;0
12028;4730;7305;False;False;True;0
12029;6097;7507;True;False;False;0
12030;6139;7507;True;False;False;0
12031;7115;3054;True;False;True;30
12032;7116;3054;True;False;True;30
12033;7122;3054;False;True;True;0
12034;7112;3054;False;False;True;0
12035;3240;3055;True;False;False;89.5
12036;6142;7510;True;False;False;0
12037;6143;7510;True;False;False;0
12038;6143;7511;True;False;False;0
12039;6144;7511;True;False;False;0
12040;6144;7512;True;False;False;0
12041;6145;7512;True;False;False;0
12042;2467;7513;True;True;True;59
12043;6146;7513;True;False;True;59
12044;2468;7514;True;True;True;59
12045;6147;7514;True;False;True;59
12046;6146;7515;True;False;True;65
12047;6148;7515;True;False;True;65
12048;4731;3055;True;False;False;89.5
12049;4731;3056;True;False;False;95
12050;4732;3056;True;False;False;95
12051;4732;3057;True;False;False;30
12052;336;7518;True;True;True;64
12053;6149;7518;True;False;True;64
12054;6150;7519;False;False;False;43
12055;6149;7519;True;False;True;50.5
12056;6151;7520;True;False;True;93.5
12057;6152;7520;True;True;True;93.5
12058;6150;7521;True;True;True;82
12059;6153;7521;True;True;True;97
12060;6153;7522;True;True;True;40
12061;6154;7522;True;True;True;40
12062;6154;7523;True;True;True;66.5
12063;6155;7523;True;True;True;66.5
12064;6155;7524;True;False;False;0
12065;6156;7524;True;False;False;0
12066;6156;7525;True;False;False;0
12067;6157;7525;True;False;False;0
12068;6157;7526;True;False;False;0
12069;6158;7526;True;False;False;0
12070;6158;7527;True;False;False;0
12071;6159;7527;True;False;False;0
12072;6159;7528;True;False;False;0
12073;6160;7528;True;False;False;0
12074;4770;3057;True;False;False;30
12075;3234;3058;True;False;False;51
12076;4945;3058;True;False;False;51
12077;6161;7530;True;False;True;66.5
12078;6162;7530;True;False;True;66.5
12079;6162;7531;True;False;True;72
12080;6163;7531;True;False;True;72
12081;4945;3059;True;False;False;52
12082;4950;3059;True;False;False;52
12083;4950;3060;True;False;False;67
12084;6164;7533;True;False;True;77.5
12085;6165;7533;True;False;True;77.5
12086;6165;7534;True;False;True;66.5
12087;6166;7534;True;False;True;66.5
12088;470;7535;True;True;True;51.5
12089;6167;7535;True;True;True;51.5
12090;329;7535;False;False;False;0
12091;6167;7536;True;True;True;90
12092;6168;7536;True;False;True;90
12093;6168;7537;True;False;True;83
12094;6169;7537;True;False;True;83
12095;6169;7538;True;False;True;55.5
12096;6170;7538;True;True;True;55.5
12097;6170;7539;True;True;True;82
12098;6171;7539;True;True;True;82
12099;6172;7540;True;True;True;74
12100;6171;7540;True;True;True;74
12101;6172;7541;True;True;True;87.7
12102;6173;7541;True;False;True;87.7
12103;6151;7519;True;False;True;51.5
12104;6173;7542;True;False;True;40
12105;6174;7542;True;True;True;40
12106;6174;7543;True;True;True;30
12107;6175;7543;True;True;True;30
12108;6177;7544;True;True;True;30
12109;6176;7544;True;True;True;30
12110;6152;7545;True;True;True;40
12111;6177;7545;True;True;True;40
12112;6175;7546;True;True;True;40
12113;6178;7546;True;True;True;40
12114;6178;7547;True;True;True;30
12115;6179;7547;True;True;True;30
12116;6179;7548;True;True;True;40
12117;6180;7548;True;True;True;40
12118;6180;7549;True;True;True;30
12119;6181;7549;True;True;True;30
12120;6181;7550;True;True;True;40
12121;6182;7550;True;True;True;40
12122;6182;7551;True;True;True;30
12123;6183;7551;True;True;True;30
12124;6183;7552;True;True;True;40
12125;6184;7552;True;True;True;40
12126;6186;7553;True;True;True;40
12127;6185;7553;True;True;True;40
12128;6187;7554;True;True;True;30
12129;6186;7554;True;True;True;30
12130;6188;7555;True;True;True;40
12131;6187;7555;True;True;True;40
12132;6189;7556;True;False;True;40
12133;6188;7556;True;True;True;40
12134;6190;7557;True;False;True;40
12135;6189;7557;True;False;True;40
12136;6191;7558;True;False;True;30
12137;6190;7558;True;False;True;30
12138;6192;7559;True;True;True;40
12139;6191;7559;True;False;True;40
12140;6193;7560;True;True;True;30
12141;6192;7560;True;True;True;30
12142;6176;7561;True;True;True;40
12143;6193;7561;True;True;True;40
12144;6184;7562;True;True;True;30
12145;6194;7562;True;True;True;30
12146;3102;7563;True;False;False;0
12147;6196;7563;True;False;False;0
12148;6196;7564;True;False;False;0
12149;6197;7564;True;False;False;0
12150;4952;3060;True;False;False;67
12151;4952;3061;True;False;False;34.5
12152;5134;3061;True;False;False;34.5
12153;6200;7566;True;False;True;64.5
12154;6201;7566;True;False;True;64.5
12155;449;3062;True;False;True;44
12156;5300;3062;True;False;True;44
12157;6199;7566;False;True;True;0
12158;6202;7568;True;False;True;30
12159;6203;7568;True;False;True;30
12160;6203;7569;True;False;True;0
12161;6204;7569;True;False;True;0
12162;6204;7570;True;False;True;30
12163;6205;7570;True;False;True;30
12164;6205;7571;True;False;True;63.5
12165;6206;7571;True;False;True;63.5
12166;6206;7572;True;False;True;0
12167;6207;7572;True;False;False;0
12168;5300;3063;True;False;True;52.1666666666667
12169;5314;3063;True;False;True;52.1666666666667
12170;6208;7574;True;False;True;63
12171;6209;7574;True;False;True;63
12172;6209;7575;True;False;True;67.5
12173;6210;7575;True;False;True;67.5
12174;6210;7576;True;False;True;69
12175;6211;7576;True;False;True;69
12176;6211;7577;True;False;True;63.5
12177;6212;7577;True;True;True;63.5
12178;6212;7578;True;True;True;44
12179;6213;7578;True;True;False;44
12184;6215;7581;True;False;True;68.6666666666667
12185;6216;7581;True;False;False;68.6666666666667
12186;6216;7582;True;False;False;36
12187;6217;7582;True;False;True;36
12190;6218;7584;True;False;True;49
12191;6219;7584;True;False;False;49
12192;6219;7585;True;False;False;30
12193;6220;7585;True;False;False;30
12194;6220;7586;True;True;False;0
12195;6221;7586;True;False;False;0
12196;6221;7587;True;False;False;0
12197;6222;7587;True;False;False;0
12200;2846;7589;True;False;True;40
12201;6202;7589;True;False;True;40
12202;6199;7589;False;True;True;0
12203;6194;7590;True;True;True;40
12204;6224;7590;True;False;True;40
12205;6224;7591;True;False;True;30
12206;6225;7591;True;False;True;30
12207;6225;7592;True;False;True;40
12208;6226;7592;True;False;True;40
12209;6226;7593;True;False;True;30
12210;6227;7593;True;False;True;30
12211;6227;7594;True;False;True;40
12212;6228;7594;True;False;True;40
12213;6228;7595;True;False;True;30
12214;6229;7595;True;True;True;30
12215;6229;7596;True;True;True;40
12216;6230;7596;True;True;True;40
12217;6230;7597;True;True;True;30
12218;6231;7597;True;False;True;30
12219;6233;7598;True;True;True;30
12220;6232;7598;True;True;True;30
12221;6234;7599;True;True;True;40
12222;6233;7599;True;True;True;40
12223;6235;7600;True;False;True;30
12224;6234;7600;True;True;True;30
12225;6236;7601;True;False;True;40
12226;6235;7601;True;False;True;40
12227;6237;7602;True;False;True;30
12228;6236;7602;True;False;True;30
12229;6238;7603;True;True;True;40
12230;6237;7603;True;False;True;40
12231;6185;7604;True;True;True;30
12232;6238;7604;True;True;True;30
12233;6239;7605;True;False;True;40
12234;6240;7605;True;True;True;40
12235;6240;7606;True;True;True;30
12236;6241;7606;True;False;True;30
12237;6241;7607;True;False;True;40
12238;6242;7607;True;False;True;40
12239;6242;7608;True;False;True;30
12240;6243;7608;True;True;True;30
12241;6245;7609;True;True;True;30
12242;6244;7609;True;True;True;30
12243;6246;7610;True;True;True;40
12244;6245;7610;True;True;True;40
12245;6247;7611;True;False;True;30
12246;6246;7611;True;True;True;30
12247;6231;7612;True;False;True;40
12248;6248;7612;True;False;True;40
12249;6248;7613;True;False;True;30
12250;6249;7613;True;False;True;30
12251;6249;7614;True;False;True;40
12252;6250;7614;True;False;True;40
12253;6250;7615;True;False;True;30
12254;6251;7615;True;True;True;30
12255;6251;7616;True;True;True;40
12256;6252;7616;True;True;True;40
12257;6257;7617;True;True;True;30
12258;6258;7617;True;True;True;30
12259;6256;7618;True;False;True;40
12260;6257;7618;True;True;True;40
12261;6255;7619;True;False;True;30
12262;6256;7619;True;False;True;30
12263;6254;7620;True;False;True;40
12264;6255;7620;True;False;True;40
12265;6253;7621;True;False;True;30
12266;6254;7621;True;False;True;30
12267;6232;7622;True;True;True;40
12268;6253;7622;True;False;True;40
12269;6259;7623;True;True;True;30
12270;6260;7623;True;True;True;30
12271;6260;7624;True;True;True;40
12272;6261;7624;True;True;True;40
12273;6261;7625;True;True;True;30
12274;6262;7625;True;False;True;30
12275;6262;7626;True;False;True;40
12276;6263;7626;True;False;True;40
12277;6263;7627;True;False;True;30
12278;6264;7627;True;True;True;30
12279;6264;7628;True;True;True;40
12280;6265;7628;True;True;True;40
12281;6265;7629;True;True;True;30
12282;6266;7629;True;False;True;30
12283;6266;7630;True;False;True;40
12284;6267;7630;True;False;True;40
12285;6267;7631;True;False;True;30
12286;6268;7631;True;False;True;30
12287;6268;7632;True;False;True;75
12288;6269;7632;True;False;True;75
12289;6269;7633;True;False;True;30
12290;6270;7633;True;False;True;30
12291;6270;7634;True;False;True;40
12292;6271;7634;True;False;True;40
12293;6271;7635;True;False;True;30
12294;6272;7635;True;False;True;30
12295;6272;7636;True;False;True;40
12296;6273;7636;True;False;True;40
12297;6273;7637;True;False;True;30
12298;6274;7637;True;False;True;30
12299;6276;7638;True;False;True;40
12300;6275;7638;True;False;True;40
12301;6277;7639;True;True;True;30
12302;6276;7639;True;False;True;30
12303;6278;7640;True;False;True;40
12304;6277;7640;True;True;True;40
12305;6279;7641;True;False;True;30
12306;6278;7641;True;False;True;30
12307;6280;7642;True;False;True;40
12308;6279;7642;True;False;True;40
12309;6281;7643;True;False;True;30
12310;6280;7643;True;False;True;30
12311;6282;7644;True;False;True;40
12312;6281;7644;True;False;True;40
12313;6283;7645;True;True;True;30
12314;6282;7645;True;False;True;30
12315;6284;7646;True;True;True;40
12316;6283;7646;True;True;True;40
12317;6285;7647;True;False;True;30
12318;6284;7647;True;True;True;30
12319;6286;7648;True;False;True;40
12320;6285;7648;True;False;True;40
12321;6287;7649;True;True;True;30
12322;6286;7649;True;False;True;30
12323;6288;7650;True;True;True;40
12324;6287;7650;True;True;True;40
12325;6252;7651;True;True;True;30
12326;6290;7651;True;True;True;30
12327;6290;7652;True;True;True;40
12328;6291;7652;True;True;True;40
12329;6291;7653;True;True;True;30
12330;6292;7653;True;True;True;30
12331;6292;7654;True;True;True;40
12332;6293;7654;True;True;True;40
12333;6293;7655;True;True;True;30
12334;6294;7655;True;True;True;30
12335;6294;7656;True;True;True;40
12336;6259;7656;True;True;True;40
12337;6258;7657;True;True;True;40
12338;6295;7657;True;True;True;40
12339;6295;7658;True;True;True;30
12340;6296;7658;True;False;True;30
12341;6296;7659;True;False;True;40
12342;6297;7659;True;False;True;40
12343;6297;7660;True;False;True;30
12344;6298;7660;True;True;True;30
12345;6298;7661;True;True;True;40
12346;6299;7661;True;True;True;40
12347;6299;7662;True;True;True;30
12348;6300;7662;True;True;True;30
12349;6300;7663;True;True;True;40
12350;6301;7663;True;True;True;40
12351;6274;7664;True;False;True;40
12352;6302;7664;True;False;True;40
12353;6302;7665;True;False;True;30
12354;6303;7665;True;False;True;30
12355;6303;7666;True;False;True;40
12356;6304;7666;True;True;True;40
12357;6304;7667;True;True;True;30
12358;6305;7667;True;False;True;30
12359;6305;7668;True;False;True;40
12360;6306;7668;True;True;True;40
12361;6306;7669;True;True;True;30
12362;6307;7669;True;True;True;30
12363;6307;7670;True;True;True;40
12364;6308;7670;True;True;True;40
12365;6308;7671;True;True;True;30
12366;6309;7671;True;True;True;30
12367;6309;7672;True;True;True;40
12368;6310;7672;True;True;True;40
12369;6310;7673;True;True;True;30
12370;6311;7673;True;True;True;30
12371;6313;7674;True;True;True;40
12372;6312;7674;True;True;True;40
12373;6314;7675;True;True;True;30
12374;6313;7675;True;True;True;30
12375;6315;7676;True;True;True;40
12376;6314;7676;True;True;True;40
12377;6316;7677;True;True;True;30
12378;6315;7677;True;True;True;30
12379;6317;7678;True;True;True;40
12380;6316;7678;True;True;True;40
12381;6318;7679;True;True;True;30
12382;6317;7679;True;True;True;30
12383;6319;7680;True;True;True;40
12384;6318;7680;True;True;True;40
12385;6320;7681;True;True;True;30
12386;6319;7681;True;True;True;30
12387;6321;7682;True;True;True;40
12388;6320;7682;True;True;True;40
12389;6275;7683;True;False;True;30
12390;6321;7683;True;True;True;30
12391;6311;7684;True;True;True;40
12392;6322;7684;True;True;True;40
12393;6322;7685;True;True;True;30
12394;6323;7685;True;True;True;30
12395;6323;7686;True;True;True;40
12396;6324;7686;True;False;True;40
12397;6324;7687;True;False;True;30
12398;6325;7687;True;False;True;30
12399;6325;7688;True;False;True;40
12400;6326;7688;True;False;True;40
12401;6326;7689;True;False;True;30
12402;6327;7689;True;False;True;30
12403;6327;7690;True;False;True;40
12404;6328;7690;True;False;True;40
12405;6328;7691;True;False;True;30
12406;6329;7691;True;True;True;30
12407;6329;7692;True;True;True;40
12408;6330;7692;True;True;True;40
12409;6330;7693;True;True;True;30
12410;6331;7693;True;True;True;30
12411;6333;7694;True;True;True;30
12412;6332;7694;True;True;True;30
12413;6334;7695;True;True;True;40
12414;6333;7695;True;True;True;40
12415;6335;7696;True;False;True;30
12416;6334;7696;True;True;True;30
12417;6336;7697;True;False;True;40
12418;6335;7697;True;False;True;40
12419;6337;7698;True;False;True;30
12420;6336;7698;True;False;True;30
12421;6338;7699;True;False;True;76.6666666666667
12422;6337;7699;True;False;True;76.6666666666667
12423;6339;7700;True;False;True;30
12424;6338;7700;True;False;True;30
12427;6341;7702;True;True;True;30
12428;6340;7702;True;False;True;30
12429;6342;7703;True;True;True;40
12430;6341;7703;True;True;True;40
12431;6312;7704;True;True;True;30
12432;6342;7704;True;True;True;30
12433;6331;7705;True;True;True;40
12434;6343;7705;True;True;True;40
12435;6343;7706;True;True;True;30
12436;6344;7706;True;True;True;30
12437;6344;7707;True;True;True;40
12438;6345;7707;True;False;True;40
12439;6345;7708;True;False;True;30
12440;6346;7708;True;True;True;30
12441;6346;7709;True;True;True;40
12442;6347;7709;True;True;True;40
12443;6347;7710;True;True;True;30
12444;6348;7710;True;True;True;30
12445;6348;7711;True;True;True;40
12446;6349;7711;True;True;True;40
12447;6351;7712;True;True;True;40
12448;6350;7712;True;False;True;40
12449;6352;7713;True;True;True;30
12450;6351;7713;True;True;True;30
12451;6353;7714;True;False;True;40
12452;6352;7714;True;True;True;40
12453;6354;7715;True;True;True;30
12454;6353;7715;True;False;True;30
12455;6355;7716;True;False;True;40
12456;6354;7716;True;True;True;40
12457;6356;7717;True;True;True;30
12458;6355;7717;True;False;True;30
12459;6332;7718;True;True;True;40
12460;6356;7718;True;True;True;40
12461;6349;7719;True;True;True;30
12462;6357;7719;True;True;True;30
12463;6357;7720;True;True;True;40
12464;6358;7720;True;True;True;40
12465;6358;7721;True;True;True;30
12466;6359;7721;True;True;True;30
12467;6359;7722;True;True;True;40
12468;6360;7722;True;False;True;40
12469;6360;7723;True;False;True;30
12470;6361;7723;True;False;True;30
12471;6361;7724;True;False;True;40
12472;6362;7724;True;False;True;40
12473;6362;7725;True;False;True;30
12474;6363;7725;True;True;True;30
12475;6363;7726;True;True;True;40
12476;6364;7726;True;True;True;40
12477;6366;7727;True;True;True;30
12478;6365;7727;True;True;True;30
12479;6367;7728;True;True;True;40
12480;6366;7728;True;True;True;40
12481;6368;7729;True;False;True;30
12482;6367;7729;True;True;True;30
12483;6369;7730;True;False;True;40
12484;6368;7730;True;False;True;40
12485;6370;7731;True;False;True;30
12486;6369;7731;True;False;True;30
12487;6371;7732;True;False;True;40
12488;6370;7732;True;False;True;40
12489;6372;7733;True;False;True;30
12490;6371;7733;True;False;True;30
12491;6373;7734;True;False;True;74
12492;6372;7734;True;False;True;74
12493;6374;7735;True;True;True;30
12494;6373;7735;True;False;True;30
12495;6375;7736;True;True;True;40
12496;6374;7736;True;True;True;40
12497;6350;7737;True;False;True;30
12498;6375;7737;True;True;True;30
12499;6364;7738;True;True;True;30
12500;6376;7738;True;True;True;30
12501;6376;7739;True;True;True;40
12502;6377;7739;True;True;True;40
12503;6377;7740;True;True;True;30
12504;6378;7740;True;False;True;30
12505;6378;7741;True;False;True;40
12506;6379;7741;True;False;True;40
12507;6379;7742;True;False;True;30
12508;6380;7742;True;False;True;30
12509;6380;7743;True;False;True;40
12510;6381;7743;True;False;True;40
12511;6381;7744;True;False;True;30
12512;6382;7744;True;False;True;30
12513;6382;7745;True;False;True;40
12514;6383;7745;True;False;True;40
12515;6385;7746;True;False;True;30
12516;6384;7746;True;True;True;30
12517;6386;7747;True;False;True;40
12518;6385;7747;True;False;True;40
12519;6387;7748;True;False;True;30
12520;6386;7748;True;False;True;30
12521;6388;7749;True;False;True;40
12522;6387;7749;True;False;True;40
12523;6389;7750;True;False;True;30
12524;6388;7750;True;False;True;30
12525;6390;7751;True;False;True;40
12526;6389;7751;True;False;True;40
12527;6391;7752;True;False;True;30
12528;6390;7752;True;False;True;30
12529;6365;7753;True;True;True;40
12530;6391;7753;True;False;True;40
12531;6392;7754;True;False;True;30
12532;6393;7754;True;False;True;30
12533;6393;7755;True;False;True;54
12534;6394;7755;True;True;True;54
12535;6394;7756;True;True;True;30
12536;6395;7756;True;True;True;30
12537;6395;7757;True;True;True;40
12538;6396;7757;True;True;True;40
12539;6396;7758;True;True;True;30
12540;6397;7758;True;True;True;30
12541;6397;7759;True;True;True;40
12542;6398;7759;True;True;True;40
12543;6398;7760;True;True;True;30
12544;6399;7760;True;True;True;30
12545;6400;7761;True;False;True;30
12546;6401;7761;True;False;True;30
12547;6401;7762;True;False;True;40
12548;6402;7762;True;True;True;40
12549;6402;7763;True;True;True;30
12550;6403;7763;True;True;True;30
12551;6403;7764;True;True;True;40
12552;6404;7764;True;True;True;40
12553;6404;7765;True;True;True;30
12554;6405;7765;True;True;True;30
12555;6405;7766;True;True;True;40
12556;6406;7766;True;True;True;40
12557;6406;7767;True;True;True;30
12558;6407;7767;True;True;True;30
12559;6407;7768;True;True;True;40
12560;6408;7768;True;True;True;40
12561;6408;7769;True;True;True;30
12562;6409;7769;True;True;True;30
12563;6410;7770;True;True;True;30
12564;6411;7770;True;True;True;30
12565;6411;7771;True;True;True;40
12566;6412;7771;True;True;True;40
12567;6412;7772;True;True;True;30
12568;6413;7772;True;True;True;30
12569;6413;7773;True;True;True;40
12570;6414;7773;True;True;True;40
12571;6416;7774;True;True;True;40
12572;6415;7774;True;True;True;40
12573;6417;7775;True;False;True;30
12574;6416;7775;True;True;True;30
12575;6418;7776;True;True;True;40
12576;6417;7776;True;False;True;40
12577;6419;7777;True;True;True;30
12578;6418;7777;True;True;True;30
12579;6420;7778;True;False;True;40
12580;6419;7778;True;True;True;40
12581;6421;7779;True;False;True;30
12582;6420;7779;True;False;True;30
12583;6414;7780;True;True;True;30
12584;6422;7780;True;True;True;30
12585;6422;7781;True;True;True;40
12586;6423;7781;True;False;True;40
12587;6424;7782;True;False;True;40
12588;6425;7782;True;True;True;40
12589;6425;7783;True;True;True;30
12590;6426;7783;True;True;True;30
12591;6426;7784;True;True;True;40
12592;6427;7784;True;False;True;40
12593;6427;7785;True;False;True;30
12594;6428;7785;True;False;True;30
12595;6429;7786;True;False;True;30
12596;6430;7786;True;True;True;30
12597;6432;7787;True;False;True;30
12598;6431;7787;True;True;True;30
12599;6433;7788;True;False;True;40
12600;6432;7788;True;False;True;40
12601;6434;7789;True;False;True;30
12602;6433;7789;True;False;True;30
12603;6435;7790;True;False;True;40
12604;6434;7790;True;False;True;40
12605;6436;7791;True;False;True;30
12606;6435;7791;True;False;True;30
12607;6437;7792;True;False;True;40
12608;6436;7792;True;False;True;40
12609;6438;7793;True;False;True;30
12610;6437;7793;True;False;True;30
12611;6440;7794;True;True;True;30
12612;6439;7794;True;False;True;30
12613;6441;7795;True;True;True;40
12614;6440;7795;True;True;True;40
12615;6415;7796;True;True;True;30
12616;6441;7796;True;True;True;30
12617;6430;7797;True;True;True;40
12618;6442;7797;True;True;True;40
12619;6442;7798;True;True;True;30
12620;6443;7798;True;True;True;30
12621;6443;7799;True;True;True;40
12622;6444;7799;True;False;True;40
12623;6444;7800;True;False;True;30
12624;6445;7800;True;False;True;30
12625;6445;7801;True;False;True;40
12626;6446;7801;True;False;True;40
12627;6446;7802;True;False;True;30
12628;6447;7802;True;False;True;30
12629;6447;7803;True;False;True;40
12630;6448;7803;True;True;True;40
12631;6448;7804;True;True;True;30
12632;6449;7804;True;False;True;30
12633;6449;7805;True;False;True;40
12634;6450;7805;True;True;True;40
12635;6450;7806;True;True;True;30
12636;6451;7806;True;True;True;30
12637;6453;7807;True;True;True;40
12638;6452;7807;True;True;True;40
12639;6454;7808;True;True;True;30
12640;6453;7808;True;True;True;30
12641;6455;7809;True;True;True;40
12642;6454;7809;True;True;True;40
12643;6456;7810;True;False;True;30
12644;6455;7810;True;True;True;30
12645;6457;7811;True;False;True;40
12646;6456;7811;True;False;True;40
12647;6458;7812;True;False;True;30
12648;6457;7812;True;False;True;30
12649;6459;7813;True;False;True;40
12650;6458;7813;True;False;True;40
12651;6460;7814;True;False;True;30
12652;6459;7814;True;False;True;30
12653;6431;7815;True;True;True;40
12654;6460;7815;True;False;True;40
12655;6451;7816;True;True;True;40
12656;6461;7816;True;True;True;40
12657;6461;7817;True;True;True;30
12658;6462;7817;True;True;True;30
12659;6462;7818;True;True;True;40
12660;6463;7818;True;True;True;40
12661;6463;7819;True;True;True;30
12662;6464;7819;True;True;True;30
12663;6464;7820;True;True;True;40
12664;6465;7820;True;True;True;40
12665;6465;7821;True;True;True;30
12666;6466;7821;True;True;True;30
12667;6466;7822;True;True;True;40
12668;6467;7822;True;True;True;40
12669;6467;7823;True;True;True;30
12670;6468;7823;True;True;True;30
12671;6468;7824;True;True;True;40
12672;6469;7824;True;True;True;40
12673;6469;7825;True;True;True;30
12674;6470;7825;True;True;True;30
12675;6472;7826;True;True;True;30
12676;6471;7826;True;True;True;30
12677;6473;7827;True;True;True;40
12678;6472;7827;True;True;True;40
12679;6474;7828;True;True;True;30
12680;6473;7828;True;True;True;30
12681;6475;7829;True;True;True;40
12682;6474;7829;True;True;True;40
12683;6476;7830;True;True;True;30
12684;6475;7830;True;True;True;30
12685;6477;7831;True;True;True;40
12686;6476;7831;True;True;True;40
12687;6478;7832;True;True;True;30
12688;6477;7832;True;True;True;30
12689;6479;7833;True;True;True;40
12690;6478;7833;True;True;True;40
12691;6452;7834;True;True;True;30
12692;6479;7834;True;True;True;30
12693;6470;7835;True;True;True;40
12694;6480;7835;True;True;True;40
12695;6480;7836;True;True;True;30
12696;6481;7836;True;True;True;30
12697;6481;7837;True;True;True;40
12698;6482;7837;True;True;True;40
12699;6482;7838;True;True;True;30
12700;6483;7838;True;True;True;30
12701;6483;7839;True;True;True;40
12702;6484;7839;True;False;True;40
12703;6484;7840;True;False;True;30
12704;6485;7840;True;True;True;30
12705;6485;7841;True;True;True;40
12706;6486;7841;True;True;True;40
12707;6486;7842;True;True;True;30
12708;6487;7842;True;True;True;30
12709;6487;7843;True;True;True;40
12710;6488;7843;True;True;True;40
12711;6488;7844;True;True;True;30
12712;6489;7844;True;True;True;30
12713;6491;7845;True;True;True;30
12714;6490;7845;True;True;True;30
12715;6492;7846;True;True;True;40
12716;6491;7846;True;True;True;40
